OPPORTUNITY_ID,ACCOUNT_NAME,LEAD_SOURCE_CAMPAIGN,STAGE,AMOUNT_USD,CREATED_DATE,CLOSE_DATE,BUSINESS_GROUP,REGION
OPP-73d8210b,Stewart-Hampton,CMP-168,Negotiation,233400.95,2023-08-14,,CBG,EMEA
OPP-7b9464cf,Bentley Ltd,CMP-168,Negotiation,170441.29,2023-08-05,,CBG,EMEA
OPP-500a4c19,Barry-Moreno,CMP-168,Negotiation,235536.28,2023-08-06,,CBG,EMEA
OPP-ba080a49,Armstrong-Phelps,CMP-168,Closed Lost,184765.8,2023-08-15,2023-09-10,CBG,EMEA
OPP-8b62abcb,"Stevens, Cruz and Hill",CMP-168,Negotiation,127074.09,2023-08-06,,CBG,EMEA
OPP-cb688a3d,"Spence, Johnson and Gordon",CMP-168,Closed Won,209733.49,2023-08-14,2023-08-29,CBG,EMEA
OPP-57e039eb,Roberts PLC,CMP-230,Negotiation,210049.37,2020-12-05,,CBG,LATAM
OPP-fa5f16fc,Peck and Sons,CMP-230,Closed Won,308949.6,2020-12-11,2021-01-06,CBG,LATAM
OPP-cfa1e44f,Miller-Wilson,CMP-111,Closed Lost,124293.26,2023-05-06,2023-06-11,CBG,APAC
OPP-9f70b158,James-Freeman,CMP-109,Closed Won,287084.67,2021-08-04,2021-09-13,SIBG,EMEA
OPP-0e9b2128,Stewart and Sons,CMP-122,Negotiation,225888.75,2020-07-15,,TEBG,EMEA
OPP-f7f78be4,Rasmussen-Lewis,CMP-138,Negotiation,201411.97,2023-01-23,,SIBG,APAC
OPP-e7aaff4d,Torres-Murphy,CMP-138,Closed Won,152925.2,2023-01-21,2023-02-22,SIBG,APAC
OPP-8e6b1e97,Lee Ltd,CMP-138,Closed Won,222527.16,2023-01-15,2023-02-14,SIBG,APAC
OPP-544d41be,Krueger-Barker,CMP-138,Closed Won,159193.39,2023-01-12,2023-02-20,SIBG,APAC
OPP-f682d75a,Obrien Inc,CMP-138,Closed Lost,200682.13,2023-01-22,2023-02-13,SIBG,APAC
OPP-7eb03334,Brown-Graham,CMP-154,Closed Lost,133153.38,2024-08-28,2024-10-08,CBG,EMEA
OPP-2866f0c1,Arnold Group,CMP-217,Closed Won,165308.25,2024-01-02,2024-02-06,TEBG,NA
OPP-f8733a8b,Parker LLC,CMP-217,Closed Won,130306.3,2024-01-08,2024-01-30,TEBG,NA
OPP-73e43d4d,Sullivan-Mitchell,CMP-134,Negotiation,115103.37,2021-06-15,,SIBG,NA
OPP-3ad42c80,"Harris, Olson and Rivera",CMP-134,Closed Won,102653.6,2021-07-01,2021-08-18,SIBG,NA
OPP-be807832,Jones and Sons,CMP-132,Closed Lost,143860.94,2020-11-09,2020-12-01,SIBG,EMEA
OPP-49c61e99,Kelly-Parks,CMP-110,Negotiation,153472.63,2024-08-08,,HCBG,APAC
OPP-15801efc,"Howard, Jefferson and Ware",CMP-110,Closed Lost,201558.33,2024-08-04,2024-09-11,HCBG,APAC
OPP-cbf6ba6b,Saunders-Lawson,CMP-202,Closed Lost,256746.61,2020-09-03,2020-09-29,HCBG,LATAM
OPP-5ea2b084,"Underwood, Campbell and Bridges",CMP-202,Closed Lost,199197.35,2020-08-31,2020-10-05,HCBG,LATAM
OPP-d2d7cd6c,"Lopez, Jones and Harmon",CMP-105,Closed Won,343825.89,2022-02-26,2022-03-24,TEBG,NA
OPP-a3467653,Christian-Anderson,CMP-105,Closed Lost,251875.75,2022-02-28,2022-03-20,TEBG,NA
OPP-5f3143e0,"Owen, Carson and Fischer",CMP-105,Closed Won,305599.83,2022-03-06,2022-03-24,TEBG,NA
OPP-71794b0e,Peterson-Hardy,CMP-105,Closed Won,385367.02,2022-03-01,2022-03-27,TEBG,NA
OPP-1fb87495,Davis LLC,CMP-105,Closed Won,214360.15,2022-03-02,2022-03-16,TEBG,NA
OPP-810b1a95,Bryant-Campbell,CMP-238,Closed Lost,286001.51,2024-05-05,2024-06-05,HCBG,LATAM
OPP-e261a586,Hayes LLC,CMP-238,Closed Won,316892.94,2024-05-06,2024-05-22,HCBG,LATAM
OPP-7db30ca5,Odonnell Group,CMP-238,Closed Lost,289946.39,2024-05-02,2024-06-03,HCBG,LATAM
OPP-0a94aa4e,Holder-Mullins,CMP-238,Closed Won,234046.94,2024-05-10,2024-05-25,HCBG,LATAM
OPP-3ceff5f8,"Atkins, Wells and Nelson",CMP-238,Closed Won,359750.06,2024-05-07,2024-05-31,HCBG,LATAM
OPP-de230859,Garrett Ltd,CMP-238,Closed Won,280014.08,2024-05-07,2024-05-28,HCBG,LATAM
OPP-692d7e80,"Martinez, Kelley and Pearson",CMP-238,Closed Won,227577.38,2024-05-03,2024-05-22,HCBG,LATAM
OPP-58977c1c,"Dunn, Hernandez and Evans",CMP-238,Closed Won,193337.82,2024-05-11,2024-06-06,HCBG,LATAM
OPP-98c7e831,Ball-Cox,CMP-238,Closed Won,303426.73,2024-05-08,2024-06-10,HCBG,LATAM
OPP-b42a716c,Hunter and Sons,CMP-238,Closed Lost,283733.3,2024-05-02,2024-05-19,HCBG,LATAM
OPP-b2110d3b,"Barry, Griffith and Bell",CMP-238,Closed Won,261093.77,2024-05-02,2024-05-31,HCBG,LATAM
OPP-8c3b6897,Phillips-Everett,CMP-244,Negotiation,169152.2,2022-04-27,,CBG,NA
OPP-af7a32cf,Howard LLC,CMP-192,Closed Won,272877.9,2023-07-13,2023-07-29,TEBG,LATAM
OPP-65c9cacd,"Smith, Griffin and Moon",CMP-192,Negotiation,287032.18,2023-07-17,,TEBG,LATAM
OPP-0986351d,Gates-Hernandez,CMP-192,Closed Won,242493.54,2023-07-23,2023-08-08,TEBG,LATAM
OPP-079584a1,Burgess-Cannon,CMP-107,Closed Lost,170643.28,2022-09-11,2022-10-16,TEBG,NA
OPP-b2433634,"Morales, Riley and Fitzpatrick",CMP-107,Closed Lost,166615.63,2022-09-03,2022-10-12,TEBG,NA
OPP-d39f9747,"Morgan, Green and Williams",CMP-107,Closed Won,204364.02,2022-09-02,2022-10-05,TEBG,NA
OPP-1ad56660,Wallace PLC,CMP-222,Closed Lost,182787.78,2022-06-20,2022-07-20,TEBG,LATAM
OPP-3391e35a,Lawrence-Collins,CMP-102,Closed Won,168494.04,2021-08-08,2021-09-02,SIBG,EMEA
OPP-c2333343,Conner LLC,CMP-102,Negotiation,307403.46,2021-08-08,,SIBG,EMEA
OPP-9f3adb8d,"Zhang, Pierce and West",CMP-152,Closed Won,290941.47,2024-08-19,2024-09-20,HCBG,LATAM
OPP-55a75c19,Johnson PLC,CMP-152,Closed Won,262175.8,2024-08-20,2024-09-27,HCBG,LATAM
OPP-ed60ddb1,Small-Simpson,CMP-152,Closed Lost,334386.72,2024-08-21,2024-09-13,HCBG,LATAM
OPP-5703340c,Moore LLC,CMP-152,Closed Won,188440.84,2024-08-25,2024-09-29,HCBG,LATAM
OPP-18167816,Carter LLC,CMP-152,Closed Lost,301701.77,2024-08-22,2024-09-27,HCBG,LATAM
OPP-feba2492,"Phelps, Salazar and Davis",CMP-152,Negotiation,172902.19,2024-08-31,,HCBG,LATAM
OPP-116b1edd,"Johnson, Young and Wilkinson",CMP-173,Closed Lost,197644.25,2024-01-18,2024-03-01,SIBG,LATAM
OPP-0786952b,Martinez Group,CMP-137,Closed Won,434214.13,2021-04-01,2021-04-20,TEBG,LATAM
OPP-0a75f282,"Allen, Rosales and Perry",CMP-137,Closed Won,343058.85,2021-04-05,2021-04-26,TEBG,LATAM
OPP-8444fcbb,"Roberts, Hernandez and Waters",CMP-137,Closed Won,300731.0,2021-03-28,2021-04-13,TEBG,LATAM
OPP-6112a46e,"Nelson, Lane and Gibson",CMP-137,Closed Won,304242.31,2021-04-05,2021-04-23,TEBG,LATAM
OPP-e134a450,Martinez Inc,CMP-137,Closed Won,235907.56,2021-03-31,2021-04-27,TEBG,LATAM
OPP-563485ab,Mendoza-Webb,CMP-137,Closed Lost,357996.84,2021-04-03,2021-05-01,TEBG,LATAM
OPP-7b8260cd,"Jones, Graham and Osborne",CMP-137,Closed Lost,320916.38,2021-04-03,2021-04-30,TEBG,LATAM
OPP-1762055a,Buchanan Ltd,CMP-137,Closed Lost,221212.15,2021-03-29,2021-04-18,TEBG,LATAM
OPP-4f5183fc,Buchanan-Wagner,CMP-137,Negotiation,183309.01,2021-04-01,,TEBG,LATAM
OPP-b8456c08,"Briggs, Alexander and Cox",CMP-137,Closed Lost,273801.2,2021-04-02,2021-04-25,TEBG,LATAM
OPP-6fb39b0b,Lopez LLC,CMP-137,Closed Lost,215112.99,2021-04-03,2021-04-20,TEBG,LATAM
OPP-83718179,"Adams, Simmons and Bender",CMP-137,Closed Won,302333.96,2021-03-29,2021-04-22,TEBG,LATAM
OPP-3903cde9,"Bailey, Smith and Peters",CMP-137,Closed Lost,231936.1,2021-03-30,2021-04-13,TEBG,LATAM
OPP-fa92d19b,"Reyes, Moore and Jackson",CMP-137,Negotiation,259915.45,2021-04-03,,TEBG,LATAM
OPP-9fa21921,Hawkins PLC,CMP-137,Negotiation,202321.44,2021-04-06,,TEBG,LATAM
OPP-69fda1df,Marshall and Sons,CMP-137,Negotiation,331981.23,2021-03-29,,TEBG,LATAM
OPP-0ec1e53f,Page-Bell,CMP-137,Closed Won,315799.91,2021-04-03,2021-04-20,TEBG,LATAM
OPP-2dcd89d1,Rose-Hill,CMP-137,Closed Won,207006.64,2021-04-01,2021-04-28,TEBG,LATAM
OPP-78226592,"Sandoval, Fields and Wallace",CMP-128,Closed Won,242456.1,2023-12-04,2023-12-19,SIBG,APAC
OPP-e2223573,Galloway Inc,CMP-128,Closed Won,279472.37,2023-11-29,2023-12-26,SIBG,APAC
OPP-c761004b,Wong-Krueger,CMP-128,Closed Won,256612.82,2023-12-04,2023-12-27,SIBG,APAC
OPP-09fc5ab3,Smith-Davis,CMP-128,Closed Lost,345859.15,2023-11-26,2023-12-23,SIBG,APAC
OPP-ff8ba04b,Meyer LLC,CMP-101,Closed Won,320539.72,2021-06-22,2021-07-12,SIBG,LATAM
OPP-55465005,Lawrence-Marshall,CMP-101,Closed Won,302847.49,2021-06-24,2021-07-14,SIBG,LATAM
OPP-60f777ee,Herrera LLC,CMP-101,Negotiation,410957.18,2021-06-22,,SIBG,LATAM
OPP-33ff5ba1,Gray Inc,CMP-101,Negotiation,269749.52,2021-06-24,,SIBG,LATAM
OPP-8cd842bf,"Hoffman, Grant and Collins",CMP-101,Closed Won,325010.61,2021-06-24,2021-07-08,SIBG,LATAM
OPP-e12da8f9,"Floyd, King and Campbell",CMP-101,Closed Won,215646.72,2021-06-23,2021-07-16,SIBG,LATAM
OPP-643e6bb6,Farrell PLC,CMP-101,Closed Lost,429096.19,2021-06-21,2021-07-11,SIBG,LATAM
OPP-f7884080,Tate Group,CMP-101,Closed Won,301244.62,2021-06-21,2021-07-08,SIBG,LATAM
OPP-38d35cdf,Donovan-Dawson,CMP-101,Closed Won,272682.36,2021-06-16,2021-06-30,SIBG,LATAM
OPP-1743ca75,Nash-Cisneros,CMP-101,Closed Won,210212.85,2021-06-16,2021-07-02,SIBG,LATAM
OPP-34a41439,Leonard LLC,CMP-101,Closed Won,231764.04,2021-06-18,2021-07-09,SIBG,LATAM
OPP-6b622ed5,Powell PLC,CMP-101,Negotiation,250313.03,2021-06-21,,SIBG,LATAM
OPP-4579c224,"Murphy, Hays and Baker",CMP-101,Closed Won,189494.23,2021-06-25,2021-07-12,SIBG,LATAM
OPP-ab98039c,Black-Freeman,CMP-101,Closed Won,176807.43,2021-06-27,2021-07-17,SIBG,LATAM
OPP-ed6fe2c7,"Lucas, Martinez and Peters",CMP-101,Closed Won,278181.65,2021-06-26,2021-07-23,SIBG,LATAM
OPP-5b15c35b,Jones LLC,CMP-101,Closed Won,256755.41,2021-06-16,2021-07-04,SIBG,LATAM
OPP-7c1ca910,Evans Ltd,CMP-101,Closed Won,430711.69,2021-06-23,2021-07-20,SIBG,LATAM
OPP-c54bb415,Mcdonald-Lawrence,CMP-218,Closed Lost,166701.77,2023-08-01,2023-09-10,CBG,NA
OPP-0342a86b,"Fuller, Turner and Moore",CMP-218,Closed Won,318930.4,2023-08-03,2023-09-10,CBG,NA
OPP-ff4be25a,Hill-Le,CMP-138,Closed Won,211442.72,2022-12-13,2023-01-10,SIBG,APAC
OPP-4c229004,Stark-Benson,CMP-138,Closed Lost,185167.02,2022-12-27,2023-01-24,SIBG,APAC
OPP-5436d534,Randall-Morris,CMP-138,Closed Won,195029.04,2022-12-20,2023-01-12,SIBG,APAC
OPP-ee5aec08,Espinoza Inc,CMP-155,Negotiation,194571.89,2024-06-16,,CBG,NA
OPP-e8f2ed47,Short PLC,CMP-229,Closed Won,327539.35,2022-12-31,2023-01-15,CBG,NA
OPP-efef13cd,"Walker, Gilbert and Miller",CMP-229,Closed Won,242158.82,2022-12-24,2023-01-19,CBG,NA
OPP-ea93a05d,"Smith, Kent and Brooks",CMP-229,Closed Won,287677.67,2022-12-28,2023-01-15,CBG,NA
OPP-f96ba67c,Martinez PLC,CMP-229,Closed Won,284996.01,2022-12-28,2023-01-24,CBG,NA
OPP-7fe9bb1e,"Vargas, Chang and Price",CMP-229,Closed Won,280533.84,2022-12-23,2023-01-13,CBG,NA
OPP-a60d8ecd,Diaz Ltd,CMP-229,Closed Lost,229305.91,2022-12-30,2023-01-16,CBG,NA
OPP-70ece573,Martinez-Humphrey,CMP-229,Closed Won,345563.1,2022-12-30,2023-01-15,CBG,NA
OPP-620bf8fe,"Murray, Boyle and Stout",CMP-229,Closed Won,356145.63,2022-12-31,2023-01-16,CBG,NA
OPP-0bec9bda,"Green, Kirby and Watson",CMP-229,Closed Won,187323.35,2022-12-31,2023-01-20,CBG,NA
OPP-0ab747e6,"Sharp, Cruz and Smith",CMP-229,Closed Lost,210280.83,2023-01-01,2023-01-26,CBG,NA
OPP-938fd4da,Ortega and Sons,CMP-229,Closed Won,212125.58,2022-12-29,2023-01-21,CBG,NA
OPP-218e4224,"Wilkins, Kelly and Johns",CMP-229,Closed Won,223145.36,2022-12-25,2023-01-21,CBG,NA
OPP-098a349f,"Ward, Wood and Miller",CMP-229,Negotiation,377033.7,2022-12-30,,CBG,NA
OPP-289435d2,Smith Ltd,CMP-229,Closed Won,197050.5,2022-12-25,2023-01-10,CBG,NA
OPP-ca5a5853,Davis Group,CMP-229,Closed Won,202839.75,2022-12-28,2023-01-24,CBG,NA
OPP-d2ac4f3c,Cortez Inc,CMP-229,Closed Won,200229.3,2022-12-27,2023-01-21,CBG,NA
OPP-d6ba9c13,Coffey and Sons,CMP-229,Closed Won,365521.59,2022-12-23,2023-01-15,CBG,NA
OPP-da80d70b,"Mcdonald, Johnson and Sanchez",CMP-229,Closed Won,246558.34,2022-12-24,2023-01-18,CBG,NA
OPP-1c526177,Garcia-Ramirez,CMP-205,Closed Won,334025.95,2020-11-17,2020-12-13,TEBG,EMEA
OPP-d89db10a,Clark Ltd,CMP-205,Closed Lost,366017.81,2020-11-09,2020-11-29,TEBG,EMEA
OPP-5619debe,"Murphy, Hardin and Hudson",CMP-205,Closed Lost,283070.6,2020-11-17,2020-12-10,TEBG,EMEA
OPP-e3ea689d,"Huffman, Lane and Vaughn",CMP-205,Closed Won,194277.16,2020-11-14,2020-12-01,TEBG,EMEA
OPP-6fc4ed49,Hess-Garza,CMP-205,Closed Won,252218.23,2020-11-08,2020-12-04,TEBG,EMEA
OPP-e60bd705,Barrera-Travis,CMP-214,Closed Won,91103.01,2020-08-29,2020-10-03,CBG,APAC
OPP-f9ac350d,"Perez, Clay and Allen",CMP-132,Negotiation,115017.85,2020-12-06,,SIBG,EMEA
OPP-db2f9c5f,Schneider-Nelson,CMP-132,Closed Lost,229971.5,2020-11-28,2021-01-04,SIBG,EMEA
OPP-ebd2a0d3,"King, Delgado and James",CMP-132,Negotiation,299275.94,2020-11-27,,SIBG,EMEA
OPP-39fe06be,Gutierrez Inc,CMP-132,Closed Lost,201379.13,2020-12-09,2021-01-10,SIBG,EMEA
OPP-0024c1d5,Singleton-Cruz,CMP-132,Closed Won,156661.37,2020-12-05,2021-01-11,SIBG,EMEA
OPP-7d39c696,Gray Inc,CMP-170,Closed Won,139440.92,2023-07-27,2023-09-20,HCBG,NA
OPP-1413edb3,Jones-Thomas,CMP-247,Negotiation,286455.94,2020-06-26,,HCBG,APAC
OPP-38b165a4,Graham Inc,CMP-247,Closed Lost,279699.12,2020-06-18,2020-07-11,HCBG,APAC
OPP-34da8546,Murphy and Sons,CMP-148,Closed Won,345719.76,2024-11-08,2024-12-08,TEBG,EMEA
OPP-31acd8a5,"Murray, Cross and Williams",CMP-148,Closed Won,210154.6,2024-10-29,2024-11-30,TEBG,EMEA
OPP-baf74814,Maxwell LLC,CMP-207,Closed Lost,254340.56,2021-02-10,2021-03-09,TEBG,NA
OPP-d5676738,Mason PLC,CMP-207,Closed Won,220882.37,2021-02-02,2021-02-25,TEBG,NA
OPP-43cd8aac,Ramsey-Ayala,CMP-207,Closed Lost,252361.03,2021-02-10,2021-03-04,TEBG,NA
OPP-3b42f45e,Kramer and Sons,CMP-207,Closed Lost,312387.12,2021-02-13,2021-02-27,TEBG,NA
OPP-e7d68a60,"Johnson, Beard and Gregory",CMP-207,Closed Won,209229.77,2021-02-06,2021-02-20,TEBG,NA
OPP-2c70c676,Johnson Group,CMP-207,Negotiation,200625.06,2021-02-11,,TEBG,NA
OPP-f25c146b,Beck-Palmer,CMP-207,Closed Won,343593.57,2021-02-05,2021-02-25,TEBG,NA
OPP-dd3d7df4,Thomas-Williams,CMP-207,Closed Won,370394.43,2021-02-13,2021-03-01,TEBG,NA
OPP-27e3442f,Castaneda LLC,CMP-207,Negotiation,185544.71,2021-02-09,,TEBG,NA
OPP-90e95c74,Allen Ltd,CMP-207,Closed Lost,260182.41,2021-02-06,2021-03-04,TEBG,NA
OPP-78b55863,Dodson and Sons,CMP-207,Closed Won,289237.23,2021-02-06,2021-02-25,TEBG,NA
OPP-47ed1166,Dalton-Lee,CMP-207,Closed Won,284268.7,2021-02-04,2021-02-20,TEBG,NA
OPP-5dc36773,"Edwards, Elliott and Blair",CMP-207,Closed Won,259582.96,2021-02-09,2021-02-28,TEBG,NA
OPP-cd7bffff,Contreras and Sons,CMP-207,Closed Won,247151.43,2021-02-11,2021-03-01,TEBG,NA
OPP-ff5f22cd,Anderson-Peters,CMP-207,Closed Won,441098.16,2021-02-04,2021-02-24,TEBG,NA
OPP-223445ca,"King, Mills and Mueller",CMP-207,Closed Won,372968.69,2021-02-09,2021-02-26,TEBG,NA
OPP-4456403b,Wright PLC,CMP-207,Closed Won,299269.6,2021-02-04,2021-03-01,TEBG,NA
OPP-b3357d0b,Ortiz Ltd,CMP-207,Closed Won,167723.74,2021-02-13,2021-03-10,TEBG,NA
OPP-e4f75887,Rhodes Ltd,CMP-207,Closed Lost,201764.53,2021-02-13,2021-03-06,TEBG,NA
OPP-0bf74baa,Reeves Group,CMP-207,Closed Won,190354.26,2021-02-04,2021-02-20,TEBG,NA
OPP-1af3785c,Stewart Inc,CMP-207,Closed Won,220127.65,2021-02-04,2021-02-19,TEBG,NA
OPP-20365a39,Huynh-Anthony,CMP-207,Closed Won,296812.77,2021-02-07,2021-02-26,TEBG,NA
OPP-c02bd825,"Rojas, Lee and Dunn",CMP-207,Closed Won,278939.64,2021-02-05,2021-02-21,TEBG,NA
OPP-1d4d3db9,"Harris, Gentry and Gonzalez",CMP-207,Closed Won,220173.04,2021-02-07,2021-02-21,TEBG,NA
OPP-82fe94c7,Martinez-Wood,CMP-207,Negotiation,341685.02,2021-02-03,,TEBG,NA
OPP-fa865fc8,"Young, Jordan and Bailey",CMP-207,Closed Lost,400657.15,2021-02-11,2021-03-10,TEBG,NA
OPP-46a30f5d,Welch-Griffith,CMP-207,Closed Lost,348481.49,2021-02-11,2021-02-28,TEBG,NA
OPP-78377ebd,Kelly-Brooks,CMP-207,Closed Won,283059.43,2021-02-04,2021-02-27,TEBG,NA
OPP-59f6ca49,Dunn Inc,CMP-207,Closed Won,169326.3,2021-02-09,2021-02-27,TEBG,NA
OPP-36a7d7bd,Terry-Gonzalez,CMP-207,Closed Won,280296.0,2021-02-07,2021-02-22,TEBG,NA
OPP-2623d4d7,Johnson-Johnson,CMP-100,Closed Lost,375571.32,2024-02-22,2024-03-28,SIBG,NA
OPP-b4c47820,"Russell, Mcdonald and Moore",CMP-100,Closed Won,247847.25,2024-02-27,2024-03-22,SIBG,NA
OPP-202b9c50,"King, Hayes and Reid",CMP-100,Closed Won,193524.31,2024-03-03,2024-03-19,SIBG,NA
OPP-43879d72,"Wagner, Wall and Figueroa",CMP-100,Closed Won,313231.3,2024-02-27,2024-03-12,SIBG,NA
OPP-3a6d511c,Nguyen-Duncan,CMP-100,Negotiation,228030.75,2024-02-29,,SIBG,NA
OPP-332efb45,Snyder Inc,CMP-100,Closed Won,285467.42,2024-02-23,2024-03-17,SIBG,NA
OPP-16abbf00,"Wright, Smith and Hebert",CMP-100,Closed Won,263008.28,2024-03-01,2024-03-25,SIBG,NA
OPP-a1f3b3ff,Russell Ltd,CMP-100,Closed Won,241367.54,2024-02-22,2024-03-14,SIBG,NA
OPP-81437869,Perez-Klein,CMP-100,Closed Won,218252.59,2024-02-24,2024-03-27,SIBG,NA
OPP-888be687,"Sloan, Cook and Lopez",CMP-203,Negotiation,238929.8,2022-03-31,,HCBG,LATAM
OPP-5cfeb00c,"Ramos, Williams and Lee",CMP-175,Closed Lost,274509.52,2020-12-23,2021-01-06,TEBG,LATAM
OPP-279811f7,Villa-Kelly,CMP-175,Closed Won,264992.94,2020-12-23,2021-01-16,TEBG,LATAM
OPP-01f35dc8,Foster and Sons,CMP-175,Closed Won,244662.22,2020-12-19,2021-01-12,TEBG,LATAM
OPP-fd600601,"Acosta, Kramer and Parsons",CMP-175,Closed Won,237525.34,2020-12-14,2021-01-17,TEBG,LATAM
OPP-701b022d,Romero LLC,CMP-175,Closed Won,283075.26,2020-12-21,2021-01-16,TEBG,LATAM
OPP-c15c6910,Clark and Sons,CMP-202,Closed Lost,244511.96,2020-07-30,2020-08-29,HCBG,LATAM
OPP-4ee04747,"Jones, Davis and Whitehead",CMP-202,Closed Lost,136434.94,2020-08-07,2020-09-12,HCBG,LATAM
OPP-e909543d,Dalton Group,CMP-115,Closed Won,185605.76,2020-12-08,2021-01-01,CBG,NA
OPP-1ab25593,Benjamin Inc,CMP-115,Closed Won,341529.31,2020-12-08,2020-12-30,CBG,NA
OPP-4efa2c03,Moore Inc,CMP-115,Closed Won,340115.0,2020-12-08,2020-12-25,CBG,NA
OPP-b0f1f834,Watson-Carter,CMP-115,Closed Won,240480.06,2020-12-09,2021-01-02,CBG,NA
OPP-a1b82658,Walsh Group,CMP-115,Closed Lost,359989.48,2020-12-07,2020-12-28,CBG,NA
OPP-36c72485,Martinez LLC,CMP-115,Closed Won,261067.5,2020-12-09,2020-12-26,CBG,NA
OPP-38adafcd,"Williams, Howard and Townsend",CMP-115,Closed Won,229020.37,2020-12-18,2021-01-10,CBG,NA
OPP-5ecf9044,Quinn PLC,CMP-115,Closed Won,214763.36,2020-12-08,2020-12-31,CBG,NA
OPP-ab2ce4b0,"Johnson, Robbins and Montgomery",CMP-115,Closed Lost,274800.22,2020-12-18,2021-01-02,CBG,NA
OPP-77fc4426,Garcia-Sanchez,CMP-115,Closed Won,295340.21,2020-12-15,2021-01-02,CBG,NA
OPP-20391c50,Jones-Mccormick,CMP-115,Closed Won,240076.11,2020-12-13,2021-01-01,CBG,NA
OPP-09ee69ae,"Jones, Hall and Patterson",CMP-111,Negotiation,145739.97,2023-05-13,,CBG,APAC
OPP-86e49870,Lam-Miller,CMP-146,Negotiation,335191.21,2020-10-26,,TEBG,NA
OPP-4bc31a68,Oliver-Hutchinson,CMP-249,Closed Lost,194959.99,2022-04-01,2022-04-28,HCBG,EMEA
OPP-1d498ad8,Anderson-Martinez,CMP-249,Negotiation,176952.27,2022-04-01,,HCBG,EMEA
OPP-3d3f8815,Ward-Thomas,CMP-249,Closed Lost,259057.59,2022-04-06,2022-05-18,HCBG,EMEA
OPP-1f88a0ec,"Rodriguez, Bradley and Walker",CMP-249,Negotiation,140434.86,2022-04-08,,HCBG,EMEA
OPP-1e1ccdbc,"Tucker, Chapman and Lane",CMP-249,Closed Won,306966.15,2022-03-31,2022-04-23,HCBG,EMEA
OPP-e905050a,"Hughes, Irwin and Alexander",CMP-249,Closed Won,177383.95,2022-04-01,2022-05-06,HCBG,EMEA
OPP-5ae8d043,"Friedman, Morgan and White",CMP-249,Closed Lost,259329.62,2022-04-09,2022-05-13,HCBG,EMEA
OPP-b632c336,"Carpenter, Walker and Reynolds",CMP-249,Closed Lost,220389.9,2022-04-05,2022-05-07,HCBG,EMEA
OPP-18f24ed4,Woodard Group,CMP-189,Closed Won,128899.44,2021-06-18,2021-07-28,SIBG,EMEA
OPP-4c3c1643,Williams Ltd,CMP-189,Closed Won,139721.31,2021-06-22,2021-07-31,SIBG,EMEA
OPP-ef669e18,Wilson LLC,CMP-189,Closed Won,136007.54,2021-06-14,2021-07-24,SIBG,EMEA
OPP-a631a959,Kirby-Noble,CMP-225,Closed Lost,188781.34,2020-07-25,2020-08-28,TEBG,EMEA
OPP-cd2c2964,"Lee, Harrison and Murphy",CMP-109,Closed Lost,196054.52,2021-09-19,2021-10-24,SIBG,EMEA
OPP-75502479,Davis-Brown,CMP-247,Closed Lost,212945.52,2020-05-18,2020-06-09,HCBG,APAC
OPP-4ccfbdf2,"Lozano, Carr and May",CMP-247,Closed Lost,196081.93,2020-05-23,2020-06-18,HCBG,APAC
OPP-d3f4f146,Hartman PLC,CMP-223,Closed Won,312228.94,2023-10-20,2023-11-09,TEBG,APAC
OPP-2c7b3f24,Williams and Sons,CMP-223,Closed Won,420645.6,2023-10-24,2023-11-15,TEBG,APAC
OPP-996b7dff,Alvarado LLC,CMP-223,Closed Won,228349.8,2023-10-22,2023-11-23,TEBG,APAC
OPP-0755c3df,Malone LLC,CMP-223,Closed Won,248382.27,2023-10-29,2023-11-30,TEBG,APAC
OPP-9238b606,Robbins PLC,CMP-223,Closed Won,218798.3,2023-10-23,2023-11-27,TEBG,APAC
OPP-57b8fba4,Gonzalez LLC,CMP-223,Closed Won,277941.55,2023-10-19,2023-11-11,TEBG,APAC
OPP-193edebd,Reed Ltd,CMP-223,Closed Lost,233399.07,2023-10-21,2023-11-18,TEBG,APAC
OPP-28a54dba,Jones Inc,CMP-151,Closed Won,275284.48,2022-02-23,2022-03-09,SIBG,NA
OPP-d688e8b8,Neal PLC,CMP-151,Closed Won,258098.96,2022-02-24,2022-03-14,SIBG,NA
OPP-ea57b400,Freeman-Cooper,CMP-151,Closed Won,318690.77,2022-02-16,2022-03-16,SIBG,NA
OPP-4ce59f9e,Phillips and Sons,CMP-151,Closed Won,286536.67,2022-02-23,2022-03-13,SIBG,NA
OPP-e9f0e295,Evans PLC,CMP-151,Negotiation,321757.52,2022-02-15,,SIBG,NA
OPP-b30bd9b0,Perez Group,CMP-151,Closed Won,325667.91,2022-02-22,2022-03-09,SIBG,NA
OPP-72809404,"Bush, Miller and Chandler",CMP-240,Closed Won,171812.0,2022-11-20,2022-12-24,CBG,EMEA
OPP-34a3f531,Jones-Ellis,CMP-240,Negotiation,232668.64,2022-11-09,,CBG,EMEA
OPP-846e03a4,"Anderson, Sherman and Riddle",CMP-240,Closed Won,159153.29,2022-11-10,2022-12-04,CBG,EMEA
OPP-cfaee9e1,Johnson-King,CMP-142,Closed Lost,376471.37,2021-09-25,2021-10-30,HCBG,APAC
OPP-cfbb52ad,Cain Ltd,CMP-125,Closed Lost,211351.08,2022-09-08,2022-10-14,TEBG,LATAM
